s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
16864816;2013;2137287701;4;130;56;risk and return long run relations fractional cointegration and return predictability
11654476;2017;2281629295;3;12;41;long memory fractional integration and cross sectional aggregation
17037876;2015;1536983133;3;4;21;equilibrium unemployment and retirement
20014919;2017;1585913765;3;4;55;luring others into climate action coalition formation games with threshold and spillover effects
14172910;2015;1913979900;2;66;131;structural social capital and health in italy
55261782;2001;2589567596;1;0;0;water masses circulation and transport in the eastern boundary current of the north atlantic subtropical gyre
155033753;2015;1950588027;3;3;5;monte carlo msm correction factors for control rod worth estimates in subcritical and near critical fast neutron reactors
42896752;2016;1952163567;2;9;34;the welfare cost of homicides in brazil accounting for heterogeneity in the willingness to pay for mortality reductions
154852238;2009;2035532199;1;21;12;gevrey regularizing effect of the cauchy problem for non cutoff homogeneous kac s equation
15889641;2003;2082078978;3;52;9;rational curves on general projective hypersurfaces
154707861;2006;2095053129;2;7;0;dna checkerboard method for bacterial pathogen identification in oral diseases
158894109;2014;2098270166;1;15;45;brothers in alms coordination between nonprofits on markets for donations
16833160;2010;2104577542;1;65;60;explanations of the inconsistencies in survey respondents forecasts
157900111;2004;2112084109;5;72;11;punish once or punish twice a theory of the use of criminal sanctions in addition to regulatory penalties
35619683;2014;2112198781;3;14;53;sustainability of external imbalances in the oecd countries
154849109;2007;2112215680;1;180;54;leading the dance power and political resources of business lobbyists
53065201;2016;2113759176;2;154;83;foreign aid and governance in africa
10728504;2010;2119684423;1;27;35;local time and the pricing of time dependent barrier options
761554;2003;2120935141;3;36;20;recognition of isolated musical patterns using context dependent dynamic time warping
18929485;2013;2158388823;4;28;54;optimal liquidation strategies regularize portfolio selection
54703652;2015;2171618138;3;29;92;re visiting financial development and economic growth nexus the role of capitalization in bangladesh
55059508;2016;2237574430;3;8;43;a smooth transition logit model of the effects of deregulation in the electricity market
17566321;2000;2786103164;1;154;20;fiscal solvency and price level determination in a monetary union
52943672;2019;2895142658;3;18;30;wide and deep learning for peer to peer lending
158524759;2019;2907090344;2;4;61;well being political decentralisation and governance quality in europe
158305504;2003;2963896681;5;3;21;on bilateral weighted shifts in noncommutative multivariable operator theory
154062665;2011;2964233114;1;16;17;scattering of solitons for dirac equation coupled to a particle
14626866;2017;2735988196;2;66;46;optimizing training population size and genotyping strategy for genomic prediction using association study results and pedigree information a case of study in advanced wheat breeding lines
28387685;2019;2947681054;2;1;17;better with bologna tertiary education reform and student outcomes
13342564;2011;2124873814;3;7;9;bessel and gruss type inequalities in inner product modules over banach algebras
58929026;2001;2144390583;2;181;6;an inventory model with dependent product demands and returns
7824805;2017;2594658337;2;5;33;welfare lower bounds and strategy proofness in the queueing problem
49404590;2008;2106640593;2;30;51;an industrial case study in reconstructing requirements views
55731106;2009;2118996602;1;31;21;biological carbon sequestration and carbon trading re visited
54047005;2018;2900568143;2;4;30;agricultural sector foreign direct investment and economic growth in ghana
8044318;2014;2476053196;4;0;1;population of the galactic x ray binaries and erosita research note
53975499;1989;2068420616;5;19;22;the graded witt ring and galois cohomology ii
158463192;2002;2116713392;2;21;28;optimal cooperation and submodularity for computing potts partition functions with a large number of states
14564920;2006;2047819371;2;242;26;intrinsic heterogeneity in expectation formation
205407707;2017;2572448045;3;3;23;the reliability of the extra load index as a measure of relative load carriage economy
40234454;2013;2329400941;2;4;2;efficiencies of multilayer infiltration systems for the removal of urban runoff pollutants
2473400;1997;1661101774;3;55;40;expression of the psba gene during photoinhibition and recovery in synechocystis pcc 6714 inhibition and damage of transcriptional and translational machinery prevent the restoration of photosystem ii activity
159385744;2018;2891269534;2;11;50;increased susceptibility to cardiovascular disease in offspring born from dams of advanced maternal age
6383493;2006;2037587789;1;109;30;history lessons the birth of impersonal exchange the community responsibility system and impartial justice
52885896;2008;2056945538;3;124;75;extended silicate dust emission in palomar green qsos
10974060;2017;653255913;3;1;17;identifying couples in administrative data
14917786;2007;2106051380;1;6;33;adding extrinsic goals to the quality adjusted life year model
52871970;2013;1712187176;4;155;42;plan selection in medicare part d evidence from administrative data
56124078;2014;1732957471;3;3;42;wage effects of non wage labour costs
6745671;2005;1799473746;2;58;15;harmonic forms on manifolds with edges
14914262;2016;1906871539;3;2;13;stochastic local intensity loss models with interacting particle systems
2164859;2012;2033493258;1;8;10;revenue decentralization and inflation a re evaluation
55063522;2007;2053236067;1;74;42;marine insurance in britain and america 1720 1844 a comparative institutional analysis
78089590;2005;2092542202;1;60;61;economic growth and religious production efficiency
111383544;2011;2096413091;2;0;37;capital ownership and its impact on international trade and economic growth the tunisian experience
154376319;2009;2119563968;2;9;11;gender and remittance flows in vietnam during economic transformation
13141917;2009;2122702879;3;389;44;multinational firms fdi flows and imperfect capital markets
18098120;2002;2149105539;2;3;26;determinants and repercussions of the composition of capital inflows
1046977;2012;2163403065;3;162;51;willpower and the optimal control of visceral urges
153643708;2011;2177825733;2;0;16;an econometric analysis of two possible land reform strategies in nigeria
16815454;2003;2234725005;3;50;31;on the roots of the poincare structure of asymptotically flat spacetimes
152031000;2016;2565888681;1;3;59;making the grade infrastructural semiotics and derivative market outcomes on the chicago board of trade and new orleans cotton exchange 1856 1909
62813592;2019;2745920131;3;2;60;commodity price co movement heterogeneity and the time varying impact of fundamentals
154700256;2007;2771673352;3;5;26;wisconsin local government state shared revenues and the illusive flypaper effect
158157089;2018;2793939161;2;5;42;fundamental determinants of real estate prices a panel study of german regions
153601486;2015;2962785793;3;23;0;obstacle mean field game problem
2032709;2014;2967949935;1;0;0;a pilot test of ethanol gel as a paraffin replacement in a low income urban environment
158095013;2019;2969181752;3;5;53;valuation of contingent convertible catastrophe bonds the case for equity conversion
145817080;2020;2999537801;1;2;51;light particle and quark chemical potentials from negatively to positively charged particle yield ratios corrected by removing strong and weak decays
157657709;2020;3011594683;4;139;0;a survey on deep learning for named entity recognition
